Time,Ampl
996960,4.30358
996961,4.30227
996962,4.30285
996963,4.30268
996964,4.30283
996965,4.30232
996966,4.33933
996967,4.3451
996968,4.34449
996969,4.34469
996970,4.34368
996971,4.34365
996972,4.34305
996973,4.34347
996974,4.34323
996975,4.38562
996976,4.38573
996977,4.38497
996978,4.38532
996979,4.38438
996980,4.38444
996981,4.38426
996982,4.38431
996983,4.38713
996984,4.42674
996985,4.42662
996986,4.42606
996987,4.42605
996988,4.42565
996989,4.42571
996990,4.4256
996991,4.42477
996992,4.43832
996993,4.46759
996994,4.46729
996995,4.46704
996996,4.4662
996997,4.46623
996998,4.466
996999,4.46541
997000,4.46586
997001,4.49774
997002,4.50771
997003,4.50785
997004,4.50755
997005,4.5073
997006,4.50666
997007,4.5062
997008,4.5065
997009,4.50677
997010,4.54931
997011,4.54794
997012,4.54785
997013,4.54761
997014,4.5475
997015,4.54784
997016,4.54794
997017,4.54695
997018,4.54691
997019,4.59041
997020,4.58991
997021,4.5888
997022,4.5885
997023,4.58835
997024,4.58799
997025,4.58818
997026,4.58813
997027,4.58994
997028,4.63049
997029,4.62982
997030,4.62976
997031,4.62935
997032,4.62961
997033,4.62926
997034,4.62848
997035,4.62891
997036,4.65075
997037,4.67076
997038,4.66997
997039,4.67007
997040,4.66926
997041,4.66899
997042,4.6686
997043,4.66869
997044,4.66873
997045,4.70113
997046,4.71036
997047,4.70972
997048,4.71009
997049,4.70956
997050,4.70938
997051,4.70919
997052,4.70909
997053,4.7083
997054,4.75079
997055,4.75065
997056,4.75013
997057,4.74965
997058,4.74944
997059,4.74882
997060,4.74752
997061,4.74801
997062,4.72633
997063,2.68722
997064,3.6834
997065,3.68274
997066,3.682
997067,3.68252
997068,3.68248
997069,3.68173
997070,3.68094
997071,3.6813
997072,3.72445
997073,3.72517
997074,3.72469
997075,3.72461
997076,3.72532
997077,3.72467
997078,3.72521
997079,3.72434
997080,3.72762
997081,3.76748
997082,3.76761
997083,3.76722
997084,3.76738
997085,3.76711
997086,3.76683
997087,3.76725
997088,3.76738
997089,3.77871
997090,3.81042
997091,3.81012
997092,3.81037
997093,3.81047
997094,3.80992
997095,3.81019
997096,3.80972
997097,3.80967
997098,3.83691
997099,3.85273
997100,3.85307
997101,3.85285
997102,3.85246
997103,3.85196
997104,3.85176
997105,3.85201
997106,3.86007
997107,3.89573
997108,3.89532
997109,3.89566
997110,3.89458
997111,3.89571
997112,3.89531
997113,3.89506
997114,3.89527
997115,3.9248
997116,3.9386
997117,3.93831
997118,3.93808
997119,3.93748
997120,3.93745
997121,3.93751
997122,3.9375
997123,3.93701
997124,3.98066
997125,3.97978
997126,3.97985
997127,3.97915
997128,3.9794
997129,3.97933
997130,3.97932
997131,3.97954
997132,4.0123
997133,4.02237
997134,4.02156
997135,4.02214
997136,4.02182
997137,4.04235
997138,4.06464
997139,4.0646
997140,4.06435
997141,4.06427
997142,4.06409
997143,4.06468
997144,4.06417
997145,4.06337
997146,4.09025
997147,4.10639
997148,4.10638
997149,4.10573
997150,4.10586
997151,4.10589
997152,4.10575
997153,4.10502
997154,4.10541
997155,4.12722
997156,4.14791
997157,4.14835
997158,4.14815
997159,4.14793
997160,4.14757
997161,4.14663
997162,4.14672
997163,4.14661
997164,4.17782
997165,4.18895
997166,4.189
997167,4.18901
997168,4.18911
997169,4.18891
997170,4.18814
997171,4.18845
997172,4.18823
997173,4.23115
997174,4.23028
997175,4.23102
997176,4.23066
997177,4.23035
997178,4.22955
997179,4.23056
997180,4.23009
997181,4.23
997182,4.2721
997183,4.271
997184,4.27131
997185,4.27166
997186,4.27205
997187,4.27114
997188,4.2711
997189,4.27085
997190,4.27699
997191,4.31354
997192,4.31408
997193,4.31317
997194,4.31366
997195,4.31292
997196,4.31282
997197,4.31284
997198,4.31284
997199,4.32673
997200,4.35307
997201,4.35375
997202,4.35307
997203,4.35277
997204,4.3526
997205,4.35271
997206,4.35237
997207,4.35214
997208,4.37279
997209,4.39512
997210,4.39404
997211,4.39366
997212,4.39384
997213,4.39345
997214,4.39312
997215,4.39244
997216,4.39296
997217,4.43354
997218,4.4352
997219,4.43436
997220,4.43498
997221,4.43479
997222,4.43441
997223,4.43374
997224,4.43385
997225,4.43356
997226,4.47606
997227,4.47533
997228,4.47564
997229,4.47462
997230,4.475
997231,4.47426
997232,4.47408
997233,4.47393
997234,4.47431
997235,4.51614
997236,4.51553
997237,4.51524
997238,4.51551
997239,4.51493
997240,4.51439
997241,4.51442
997242,4.51397
997243,4.51484
997244,4.55633
997245,4.5565
997246,4.55639
997247,4.55507
997248,4.55484
997249,4.55522
997250,4.55522
997251,4.55458
997252,4.57363
997253,4.59595
997254,4.59597
997255,4.59537
997256,4.59584
997257,4.59549
997258,4.59504
997259,4.59463
997260,4.59468
997261,4.62305
997262,4.63633
997263,4.63584
997264,4.63523
997265,4.63541
997266,4.63557
997267,4.63491
997268,4.63405
997269,4.63361
997270,4.67031
997271,4.67554
997272,4.67473
997273,4.67467
997274,4.67418
997275,4.67396
997276,4.67365
997277,4.67413
997278,4.67319
997279,4.71563
997280,4.71524
997281,4.71542
997282,4.71479
997283,4.7147
997284,4.71492
997285,4.71405
997286,4.7143
997287,4.71299
997288,2.65712
997289,3.65624
997290,3.65486
997291,3.65456
997292,3.65498
997293,3.65472
997294,3.65522
997295,3.65497
997296,3.655
997297,3.69773
997298,3.6974
997299,3.698
997300,3.6975
997301,3.69751
997302,3.69734
997303,3.6975
997304,3.69751
997305,3.69851
997306,3.74031
997307,3.74059
997308,3.74054
997309,3.7404
997310,3.74006
997311,3.73951
997312,3.73978
997313,3.74018
997314,3.75641
997315,3.78304
997316,3.7826
997317,3.78254
997318,3.78169
997319,3.78296
997320,3.78228
997321,3.78223
997322,3.78248
997323,3.80609
997324,3.82512
997325,3.82471
997326,3.82433
997327,3.82438
997328,3.82496
997329,3.82439
997330,3.82467
997331,3.82463
997332,3.85259
997333,3.86787
997334,3.86771
997335,3.86745
997336,3.86755
997337,3.86707
997338,3.86683
997339,3.86685
997340,3.86725
997341,3.89969
997342,3.90893
997343,3.90867
997344,3.9087
997345,3.90856
997346,3.90872
997347,3.90864
997348,3.90865
997349,3.90871
997350,3.95134
997351,3.95094
997352,3.95031
997353,3.95049
997354,3.95029
997355,3.95096
997356,3.95079
997357,3.95107
997358,3.95315
997359,3.99299
997360,3.99277
997361,3.99289
997362,3.99307
997363,3.9928
997364,3.99328
997365,3.99264
997366,3.99229
997367,3.99844
997368,4.03534
997369,4.03571
997370,4.03513
997371,4.03568
997372,4.03484
997373,4.03473
997374,4.03454
997375,4.03463
997376,4.05295
997377,4.07628
997378,4.07631
997379,4.07708
997380,4.07662
997381,4.07677
997382,4.07687
997383,4.0769
997384,4.07678
997385,4.11084
997386,4.11904
997387,4.11878
997388,4.11841
997389,4.11818
997390,4.11774
997391,4.1173
997392,4.11768
997393,4.12717
997394,4.16046
997395,4.15995
997396,4.16003
997397,4.15911
997398,4.15973
997399,4.15859
997400,4.15876
997401,4.15852
997402,4.18032
997403,4.20058
997404,4.20084
997405,4.20042
997406,4.20031
997407,4.2004
997408,4.20038
997409,4.19963
997410,4.19994
997411,4.22783
997412,4.24162
997413,4.2414
997414,4.24127
997415,4.2414
997416,4.2408
997417,4.24058
997418,4.24119
997419,4.24134
997420,4.27716
997421,4.28288
997422,4.28324
997423,4.2825
997424,4.2823
997425,4.28203
997426,4.28191
997427,4.28182
997428,4.28168
997429,4.32313
997430,4.32287
997431,4.32165
997432,4.32226
997433,4.32283
997434,4.32221
997435,4.3224
997436,4.32258
997437,4.32414
997438,4.36348
997439,4.36324
997440,4.36349
997441,4.3639
997442,4.3628
997443,4.36241
997444,4.36186
997445,4.36231
997446,4.3697
997447,4.40413
997448,4.4044
997449,4.40405
997450,4.4039
997451,4.40386
997452,4.40454
997453,4.40391
997454,4.40392
997455,4.41709
997456,4.44619
997457,4.44552
997458,4.44531
997459,4.44488
997460,4.44411
997461,4.44453
997462,4.44373
997463,4.44315
997464,4.46415
997465,4.48507
997466,4.4855
997467,4.48489
997468,4.48498
997469,4.48526
997470,4.48438
997471,4.48426
997472,4.48407
997473,4.52222
997474,4.52588
997475,4.5252
997476,4.52497
997477,4.52474
997478,4.5242
997479,4.52411
997480,4.52417
997481,4.52452
997482,4.56583
997483,4.5653
997484,4.56562
997485,4.56489
997486,4.56509
997487,4.56462
997488,4.56475
997489,4.56442
997490,4.56439
997491,4.60562
997492,4.60552
997493,4.60546
997494,4.60564
997495,4.60522
997496,4.60516
997497,4.60509
997498,4.60498
997499,4.60532
997500,4.64642
997501,4.646
997502,4.64525
997503,4.64585
997504,4.64434
997505,4.64483
997506,4.64398
997507,4.64377
997508,4.6515
997509,4.68581
997510,4.68523
997511,4.68439
997512,4.68441
997513,4.6846
997514,4.68418
997515,4.68412
997516,4.68271
997517,3.24784
997518,2.60226
997519,3.62328
997520,3.6236
997521,3.62322
997522,3.62309
997523,3.6233
997524,3.62278
997525,3.62287
997526,3.62281
997527,3.64354
997528,3.66486
997529,3.66542
997530,3.6644
997531,3.66522
997532,3.66465
997533,3.66488
997534,3.66502
997535,3.66534
997536,3.70574
997537,3.70797
997538,3.70767
997539,3.70811
997540,3.70727
997541,3.70774
997542,3.70783
997543,3.70758
997544,3.70776
997545,3.75003
997546,3.74969
997547,3.75011
997548,3.74973
997549,3.74943
997550,3.74971
997551,3.74923
997552,3.749
997553,3.74942
997554,3.79188
997555,3.79188
997556,3.79138
997557,3.79133
997558,3.79168
997559,3.79135
997560,3.7913
997561,3.79117
997562,3.79647
997563,3.83352
997564,3.83381
997565,3.83391
997566,3.8344
997567,3.83416
997568,3.83406
997569,3.83373
997570,3.83308
997571,3.87114
997572,3.87604
997573,3.87531
997574,3.8752
997575,3.87529
997576,3.87548
997577,3.87494
997578,3.87517
997579,3.87859
997580,3.9176
997581,3.91721
997582,3.91731
997583,3.91741
997584,3.91717
997585,3.91688
997586,3.91685
997587,3.91744
997588,3.93958
997589,3.9589
997590,3.95886
997591,3.95851
997592,3.95817
997593,3.95852
997594,3.9587
997595,3.95784
997596,3.95857
997597,3.99419
997598,4.00052
997599,4.00014
997600,4.00026
997601,4.00052
997602,3.99982
997603,3.99918
997604,4.00001
997605,4.01115
997606,4.04215
997607,4.04159
997608,4.04207
997609,4.04149
997610,4.04122
997611,4.05218
997612,4.08343
997613,4.08302
997614,4.08312
997615,4.08342
997616,4.08248
997617,4.0825
997618,4.08203
997619,4.08261
997620,4.10538
997621,4.12446
997622,4.12398
997623,4.12409
997624,4.12353
997625,4.12425
997626,4.12368
997627,4.12334
997628,4.12284
997629,4.14929
997630,4.16466
997631,4.16444
997632,4.16381
997633,4.16371
997634,4.16454
997635,4.16399
997636,4.16414
997637,4.1639
997638,4.19511
997639,4.20625
997640,4.20554
997641,4.20565
997642,4.20554
997643,4.20496
997644,4.20519
997645,4.20468
997646,4.2054
997647,4.24214
997648,4.24624
997649,4.24578
997650,4.24598
997651,4.24582
997652,4.24572
997653,4.2451
997654,4.24558
997655,4.24547
997656,4.28694
997657,4.28609
997658,4.28583
997659,4.28543
997660,4.28555
997661,4.28581
997662,4.28488
997663,4.28533
997664,4.28509
997665,4.32323
997666,4.3269
997667,4.32666
997668,4.32617
997669,4.32596
997670,4.32498
997671,4.32543
997672,4.32526
997673,4.32568
997674,4.36743
997675,4.3672
997676,4.36685
997677,4.36657
997678,4.3658
997679,4.36643
997680,4.36595
997681,4.36584
997682,4.37475
997683,4.40777
997684,4.40763
997685,4.40724
997686,4.40666
997687,4.40628
997688,4.40681
997689,4.40585
997690,4.40616
997691,4.43283
997692,4.4478
997693,4.44758
997694,4.44675
997695,4.44656
997696,4.44635
997697,4.4478
997698,4.44689
997699,4.44677
997700,4.48162
997701,4.48807
997702,4.48756
997703,4.48683
997704,4.48678
997705,4.48616
997706,4.48599
997707,4.48572
997708,4.48509
997709,4.52662
997710,4.52688
997711,4.52703
997712,4.52701
997713,4.52657
997714,4.52582
997715,4.52561
997716,4.52571
997717,4.52607
997718,4.56687
997719,4.56638
997720,4.56642
997721,4.56538
997722,4.56583
997723,4.56531
997724,4.56522
997725,4.56519
997726,4.58024
997727,4.60652
997728,4.60637
997729,4.60578
997730,4.60537
997731,4.60536
997732,4.60566
997733,4.60519
997734,4.605
997735,4.62929
997736,4.64633
997737,4.64587
997738,4.64574
997739,4.64559
997740,4.64522
997741,4.64517
997742,4.64566
997743,4.65813
997744,2.60503
997745,3.59286
997746,3.59205
997747,3.59155
997748,3.59165
997749,3.5913
997750,3.59132
997751,3.59107
997752,3.59153
997753,3.62259
997754,3.63262
997755,3.63305
997756,3.63275
997757,3.63287
997758,3.6325
997759,3.63243
997760,3.63209
997761,3.63221
997762,3.67309
997763,3.67408
997764,3.67398
997765,3.67414
997766,3.67379
997767,3.67421
997768,3.67399
997769,3.67374
997770,3.67421
997771,3.71663
997772,3.71681
997773,3.71633
997774,3.71695
997775,3.71622
997776,3.7167
997777,3.7159
997778,3.71615
997779,3.72639
997780,3.75797
997781,3.7581
997782,3.75809
997783,3.75839
997784,3.75804
997785,3.75802
997786,3.75844
997787,3.75845
997788,3.78441
997789,3.80064
997790,3.80065
997791,3.80062
997792,3.80068
997793,3.80098
997794,3.8007
997795,3.80118
997796,3.80096
997797,3.83581
997798,3.84259
997799,3.84287
997800,3.8428
997801,3.84232
997802,3.84226
997803,3.84227
997804,3.84252
997805,3.84232
997806,3.88383
997807,3.88374
997808,3.88428
997809,3.88386
997810,3.88384
997811,3.8839
997812,3.8838
997813,3.88384
997814,3.88439
997815,3.92585
997816,3.92613
997817,3.92543
997818,3.9259
997819,3.92596
997820,3.9258
997821,3.92606
997822,3.92588
997823,3.93744
997824,3.96733
997825,3.96758
997826,3.96725
997827,3.96674
997828,3.96687
997829,3.96751
997830,3.96708
997831,3.96735
997832,3.99662
997833,4.00921
997834,4.00916
997835,4.00851
997836,4.00843
997837,4.00907
997838,4.00876
997839,4.00896
997840,4.00866
997841,4.04885
997842,4.04997
997843,4.05005
997844,4.04971
997845,4.05022
997846,4.0499
997847,4.05033
997848,4.0494
997849,4.04939
997850,4.09155
997851,4.09122
997852,4.09134
997853,4.09039
997854,4.09086
997855,4.09106
997856,4.09166
997857,4.09042
997858,4.09128
997859,4.13272
997860,4.13232
997861,4.1325
997862,4.13247
997863,4.13251
997864,4.13218
997865,4.13205
997866,4.13254
997867,4.13193
997868,4.17357
997869,4.17332
997870,4.17281
997871,4.17277
997872,4.17229
997873,4.17207
997874,4.17262
997875,4.17213
997876,4.17848
997877,4.21355
997878,4.21317
997879,4.21294
997880,4.21335
997881,4.21284
997882,4.21276
997883,4.21297
997884,4.2127
997885,4.22829
997886,4.25378
997887,4.25385
997888,4.25319
997889,4.25311
997890,4.2529
997891,4.2525
997892,4.25268
997893,4.25228
997894,4.27792
997895,4.29365
997896,4.29331
997897,4.29339
997898,4.29305
997899,4.29292
997900,4.29274
997901,4.29275
997902,4.2932
997903,4.33359
997904,4.3344
997905,4.33421
997906,4.33458
997907,4.33336
997908,4.33364
997909,4.33346
997910,4.33365
997911,4.34051
997912,4.37422
997913,4.3742
997914,4.37376
997915,4.37346
997916,4.37366
997917,4.37342
997918,4.37314
997919,4.37346
997920,4.38848
997921,4.41431
997922,4.41491
997923,4.41483
997924,4.41495
997925,4.41419
997926,4.41458
997927,4.41396
997928,4.41375
997929,4.43763
997930,4.45501
997931,4.45501
997932,4.45499
997933,4.45474
997934,4.45401
997935,4.45383
997936,4.45342
997937,4.45303
997938,4.48774
997939,4.49409
997940,4.49424
997941,4.49469
997942,4.49432
997943,4.49403
997944,4.4939
997945,4.49377
997946,4.4929
997947,4.52836
997948,4.53462
997949,4.53417
997950,4.53332
997951,4.53365
997952,4.53369
997953,4.53306
997954,4.53318
997955,4.53284
997956,4.57393
997957,4.57372
997958,4.57416
997959,4.57379
997960,4.57362
997961,4.57301
997962,4.57345
997963,4.57331
997964,4.57301
997965,4.61387
997966,4.61398
997967,4.61351
997968,4.61398
997969,4.61382
997970,4.6134
997971,4.61286
997972,4.61275
997973,4.12637
997974,2.58978
997975,3.58481
997976,3.58392
997977,3.58428
997978,3.58399
997979,3.58312
997980,3.58357
997981,3.58305
997982,3.58294
997983,3.60943
997984,3.6245
997985,3.62484
997986,3.62511
997987,3.62481
997988,3.62452
997989,3.62454
997990,3.62458
997991,3.62465
997992,3.65829
997993,3.6662
997994,3.66645
997995,3.66633
997996,3.66623
997997,3.66608
997998,3.66667
997999,3.66724
998000,3.6663
998001,3.708
998002,3.70919
998003,3.7091
998004,3.7096
998005,3.7087
998006,3.70909
998007,3.70903
998008,3.70954
998009,3.71615
998010,3.7517
998011,3.75218
998012,3.75161
998013,3.75124
998014,3.75119
998015,3.75138
998016,3.75158
998017,3.75153
998018,3.76113
998019,3.79429
998020,3.79406
998021,3.79456
998022,3.79451
998023,3.794
998024,3.79415
998025,3.79445
998026,3.79413
998027,3.81165
998028,3.83559
998029,3.83592
998030,3.83596
998031,3.83542
998032,3.83597
998033,3.83557
998034,3.83601
998035,3.8361
998036,3.8598
998037,3.87825
998038,3.87791
998039,3.87809
998040,3.87771
998041,3.87737
998042,3.87704
998043,3.87797
998044,3.87866
998045,3.92021
998046,3.92008
998047,3.9199
998048,3.91994
998049,3.91966
998050,3.91966
998051,3.91923
998052,3.91936
998053,3.93674
998054,3.96109
998055,3.96091
998056,3.96124
998057,3.96128
998058,3.96083
998059,3.96136
998060,3.96083
998061,3.96089
998062,4.00129
998063,4.00263
998064,4.00272
998065,4.0021
998066,4.00202
998067,4.00242
998068,4.0024
998069,4.00269
998070,4.00292
998071,4.04483
998072,4.04372
998073,4.04374
998074,4.04444
998075,4.04371
998076,4.04384
998077,4.04349
998078,4.04361
998079,4.043
998080,4.08503
998081,4.08513
998082,4.08468
998083,4.08383
998084,4.08392
998085,4.12054
998086,4.1257
998087,4.12569
998088,4.12548
998089,4.1252
998090,4.12487
998091,4.12498
998092,4.12525
998093,4.12562
998094,4.16652
998095,4.16668
998096,4.16683
998097,4.16631
998098,4.16562
998099,4.16532
998100,4.16576
998101,4.16571
998102,4.16614
998103,4.20722
998104,4.20729
998105,4.20773
998106,4.2076
998107,4.20741
998108,4.20694
998109,4.20615
998110,4.20619
998111,4.21328
998112,4.24687
998113,4.24605
998114,4.24656
998115,4.24635
998116,4.24667
998117,4.24685
998118,4.24694
998119,4.24642
998120,4.27112
998121,4.28723
998122,4.28734
998123,4.2868
998124,4.28695
998125,4.28738
998126,4.28719
998127,4.28729
998128,4.28691
998129,4.31735
998130,4.3282
998131,4.32818
998132,4.32761
998133,4.32747
998134,4.32789
998135,4.32771
998136,4.32761
998137,4.32737
998138,4.36371
998139,4.36823
998140,4.36815
998141,4.36773
998142,4.36844
998143,4.36745
998144,4.36749
998145,4.36713
998146,4.36722
998147,4.40824
998148,4.40836
998149,4.40779
998150,4.40785
998151,4.40818
998152,4.40839
998153,4.40801
998154,4.40735
998155,4.40798
998156,4.44962
998157,4.44921
998158,4.44915
998159,4.44907
998160,4.44824
998161,4.4481
998162,4.44774
998163,4.44767
998164,4.4607
998165,4.48884
998166,4.48888
998167,4.48801
998168,4.48808
998169,4.48898
998170,4.48814
998171,4.4883
998172,4.48765
998173,4.50648
998174,4.52912
998175,4.52851
998176,4.52887
998177,4.52829
998178,4.52851
998179,4.52753
998180,4.52796
998181,4.52736
998182,4.55404
998183,4.56879
998184,4.56804
998185,4.56819
998186,4.56791
998187,4.5675
998188,4.56775
998189,4.56736
998190,4.56764
998191,4.60124
998192,4.60832
998193,4.60817
998194,4.60767
998195,4.6082
998196,4.60751
998197,4.60756
998198,4.60792
998199,4.60708
998200,2.5621
998201,3.57505
998202,3.5739
998203,3.5742
998204,3.57449
998205,3.57439
998206,3.57423
998207,3.57446
998208,3.57416
998209,3.60758
998210,3.6156
998211,3.61584
998212,3.61625
998213,3.61608
998214,3.61686
998215,3.61661
998216,3.61676
998217,3.61637
998218,3.65849
998219,3.65842
998220,3.65883
998221,3.65866
998222,3.65823
998223,3.65882
998224,3.65881
998225,3.65913
998226,3.66385
998227,3.70089
998228,3.70099
998229,3.70034
998230,3.70065
998231,3.7009
998232,3.70064
998233,3.70014
998234,3.69998
998235,3.7067
998236,3.74213
998237,3.74205
998238,3.74235
998239,3.7421
998240,3.74215
998241,3.74223
998242,3.74236
998243,3.74215
998244,3.7466
998245,3.78502
998246,3.78538
998247,3.78507
998248,3.78471
998249,3.78499
998250,3.78525
998251,3.78471
998252,3.78472
998253,3.81491
998254,3.82644
998255,3.82626
998256,3.82658
998257,3.82647
998258,3.82701
998259,3.82707
998260,3.82642
998261,3.82891
998262,3.86835
998263,3.86827
998264,3.86796
998265,3.86845
998266,3.86796
998267,3.86803
998268,3.86814
998269,3.86777
998270,3.88663
998271,3.90964
998272,3.90965
998273,3.90963
998274,3.9091
998275,3.90948
998276,3.90971
998277,3.90957
998278,3.90947
998279,3.92027
998280,3.95147
998281,3.95123
998282,3.9509
998283,3.95101
998284,3.95054
998285,3.95069
998286,3.95093
998287,3.95098
998288,3.97931
998289,3.99197
998290,3.99213
998291,3.99214
998292,3.99214
998293,3.99189
998294,3.9923
998295,3.99165
998296,3.9921
998297,4.02819
998298,4.03388
998299,4.03348
998300,4.03376
998301,4.034
998302,4.03414
998303,4.03324
998304,4.03355
998305,4.0356
998306,4.07524
998307,4.07512
998308,4.07511
998309,4.07493
998310,4.07421
998311,4.07434
998312,4.07423
998313,4.0743
998314,4.08178
998315,4.11583
998316,4.11555
998317,4.11535
998318,4.11535
998319,4.11567
998320,4.11574
998321,4.11489
998322,4.11463
998323,4.12662
998324,4.15686
998325,4.15696
998326,4.15718
998327,4.15607
998328,4.15628
998329,4.15631
998330,4.15634
998331,4.15571
998332,4.17518
998333,4.19714
998334,4.19695
998335,4.1975
998336,4.19672
998337,4.19686
998338,4.19718
998339,4.19709
998340,4.19643
998341,4.22877
998342,4.237
998343,4.23689
998344,4.23685
998345,4.23663
998346,4.23663
998347,4.23666
998348,4.23709
998349,4.23652
998350,4.2755
998351,4.27763
998352,4.27709
998353,4.27736
998354,4.27669
998355,4.27622
998356,4.2767
998357,4.27636
998358,4.27629
998359,4.3011
998360,4.31792
998361,4.3178
998362,4.31755
998363,4.31737
998364,4.3178
998365,4.31775
998366,4.31735
998367,4.31726
998368,4.34902
998369,4.35838
998370,4.35781
998371,4.35774
998372,4.35714
998373,4.35721
998374,4.35738
998375,4.35735
998376,4.35699
998377,4.39593
998378,4.39897
998379,4.39854
998380,4.39797
998381,4.39823
998382,4.39805
998383,4.39834
998384,4.39795
998385,4.40065
998386,4.43909
998387,4.4389
998388,4.43859
998389,4.43815
998390,4.43814
998391,4.43831
998392,4.43799
998393,4.43783
998394,4.44836
998395,4.4791
998396,4.47863
998397,4.47799
998398,4.47745
998399,4.47754
998400,4.47744
998401,4.47728
998402,4.4768
998403,4.49237
998404,4.51807
998405,4.51846
998406,4.51863
998407,4.51836
998408,4.51762
998409,4.51747
998410,4.51756
998411,4.51671
998412,4.53855
998413,4.55888
998414,4.55887
998415,4.55822
998416,4.5587
998417,4.55773
998418,4.55798
998419,4.5579
998420,4.55714
998421,4.59009
998422,4.59832
998423,4.598
998424,4.59747
998425,4.59756
998426,4.5971
998427,4.59725
998428,4.59677
998429,4.59744
998430,2.53425
998431,3.56596
998432,3.56531
998433,3.56463
998434,3.56489
998435,3.56493
998436,3.56457
998437,3.56454
998438,3.56501
998439,3.60677
998440,3.60649
998441,3.60652
998442,3.60714
998443,3.60678
998444,3.60689
998445,3.60632
998446,3.60613
998447,3.61369
998448,3.6488
998449,3.64878
998450,3.64879
998451,3.64873
998452,3.64898
998453,3.64893
998454,3.6491
998455,3.64901
998456,3.66339
998457,3.69021
998458,3.69058
998459,3.69015
998460,3.6902
998461,3.68998
998462,3.68997
998463,3.68978
998464,3.6901
998465,3.71779
998466,3.73094
998467,3.73092
998468,3.732
998469,3.73126
998470,3.73189
998471,3.73157
998472,3.73143
998473,3.73115
998474,3.77341
998475,3.77354
998476,3.77343
998477,3.77422
998478,3.77397
998479,3.77343
998480,3.77399
998481,3.77363
998482,3.78352
998483,3.81553
998484,3.81564
998485,3.81569
998486,3.81583
998487,3.81553
998488,3.81459
998489,3.81525
998490,3.81508
998491,3.83756
998492,3.85733
998493,3.85715
998494,3.85742
998495,3.85725
998496,3.85782
998497,3.85744
998498,3.85704
998499,3.85705
998500,3.88068
998501,3.89864
998502,3.89889
998503,3.89819
998504,3.89864
998505,3.89872
998506,3.89913
998507,3.89897
998508,3.89873
998509,3.92641
998510,3.93993
998511,3.9406
998512,3.9407
998513,3.94028
998514,3.94031
998515,3.93964
998516,3.93965
998517,3.94013
998518,3.97798
998519,3.98107
998520,3.9814
998521,3.98183
998522,3.98161
998523,3.98122
998524,3.98152
998525,3.98146
998526,3.9813
998527,4.02335
998528,4.02292
998529,4.02291
998530,4.02255
998531,4.0227
998532,4.02254
998533,4.02255
998534,4.02284
998535,4.02598
998536,4.06417
998537,4.06437
998538,4.06413
998539,4.06389
998540,4.06377
998541,4.06393
998542,4.06368
998543,4.06412
998544,4.08586
998545,4.10497
998546,4.10533
998547,4.10578
998548,4.10525
998549,4.10493
998550,4.10555
998551,4.10559
998552,4.10518
998553,4.13992
998554,4.14607
998555,4.14643
998556,4.14613
998557,4.14547
998558,4.145
998559,4.14538
998560,4.16661
998561,4.18639
998562,4.18705
998563,4.18701
998564,4.18618
998565,4.18607
998566,4.1868
998567,4.1862
998568,4.18587
998569,4.20834
998570,4.22636
998571,4.22576
998572,4.22589
998573,4.22586
998574,4.22568
998575,4.22567
998576,4.22558
998577,4.22487
998578,4.25588
998579,4.26622
998580,4.26636
998581,4.26618
998582,4.26588
998583,4.26587
998584,4.26606
998585,4.26592
998586,4.26575
998587,4.29791
998588,4.30762
998589,4.30716
998590,4.30706
998591,4.30708
998592,4.30631
998593,4.30651
998594,4.30652
998595,4.30647
998596,4.34787
998597,4.34767
998598,4.34688
998599,4.34767
998600,4.34767
998601,4.34727
998602,4.3473
998603,4.34713
998604,4.3508
998605,4.38803
998606,4.38825
998607,4.38804
998608,4.38766
998609,4.38717
998610,4.38693
998611,4.38704
998612,4.38715
998613,4.39883
998614,4.42771
998615,4.42828
998616,4.42786
998617,4.42744
998618,4.42696
998619,4.42739
998620,4.42717
998621,4.42652
998622,4.44022
998623,4.46777
998624,4.46726
998625,4.46708
998626,4.4669
998627,4.46743
998628,4.46738
998629,4.46645
998630,4.46678
998631,4.48631
998632,4.50707
998633,4.50773
998634,4.50749
998635,4.50738
998636,4.50687
998637,4.50692
998638,4.50652
998639,4.50667
998640,4.52759
998641,4.54742
998642,4.54685
998643,4.5468
998644,4.54665
998645,4.54617
998646,4.54532
998647,4.54497
998648,4.54511
998649,4.56449
998650,4.58575
998651,4.58628
998652,4.58625
998653,4.58568
998654,4.58563
998655,4.58566
998656,4.58544
998657,4.58515
998658,3.12416
998659,2.57022
998660,3.55485
998661,3.55463
998662,3.55459
998663,3.55425
998664,3.55453
998665,3.55423
998666,3.55394
998667,3.55429
998668,3.5958
998669,3.59629
998670,3.5963
998671,3.59693
998672,3.59694
998673,3.59699
998674,3.59648
998675,3.5964
998676,3.59611
998677,3.63786
998678,3.6376
998679,3.63761
998680,3.63807
998681,3.6379
998682,3.6381
998683,3.63758
998684,3.63821
998685,3.6385
998686,3.67958
998687,3.67974
998688,3.68011
998689,3.68023
998690,3.68066
998691,3.67998
998692,3.68037
998693,3.68013
998694,3.68638
998695,3.72128
998696,3.7214
998697,3.72169
998698,3.72165
998699,3.72202
998700,3.72213
998701,3.72177
998702,3.72243
998703,3.73741
998704,3.764
998705,3.76406
998706,3.76431
998707,3.76363
998708,3.76395
998709,3.76362
998710,3.76372
