Time,Ampl
998274,2.4401
998275,2.44063
998276,2.44035
998277,2.43997
998278,2.43953
998279,2.4391
998280,2.43796
998281,2.43795
998282,2.53594
998283,2.53959
998284,2.53947
998285,2.53911
998286,2.53879
998287,2.53892
998288,2.53878
998289,2.53874
998290,2.56082
998291,2.6404
998292,2.64114
998293,2.64055
998294,2.64044
998295,2.64024
998296,2.64025
998297,2.64006
998298,2.63996
998299,2.72018
998300,2.74333
998301,2.74277
998302,2.74272
998303,2.74195
998304,2.74193
998305,2.74064
998306,2.74023
998307,2.74804
998308,2.84496
998309,2.84686
998310,2.8454
998311,2.84353
998312,2.84035
998313,2.83909
998314,2.83826
998315,2.83845
998316,2.00987
998317,1.39966
998318,1.92398
998319,1.92332
998320,1.92319
998321,1.92349
998322,1.92311
998323,1.92264
998324,1.92278
998325,1.93135
998326,2.03296
998327,2.03345
998328,2.03319
998329,2.03274
998330,2.03252
998331,2.03219
998332,2.03069
998333,2.02944
998334,2.11388
998335,2.14025
998336,2.13998
998337,2.14093
998338,2.14084
998339,2.14166
998340,2.14172
998341,2.14136
998342,2.14191
998343,2.25044
998344,2.25302
998345,2.25366
998346,2.25287
998347,2.25132
998348,2.25067
998349,2.25099
998350,2.25057
998351,2.2797
998352,2.35852
998353,2.35785
998354,2.35781
998355,2.35751
998356,2.35696
998357,2.35673
998358,2.35638
998359,2.35635
998360,2.43417
998361,2.46582
998362,2.4661
998363,2.46581
998364,2.4656
998365,2.46606
998366,2.4662
998367,2.46566
998368,2.46604
998369,2.57424
998370,2.57533
998371,2.57526
998372,2.57556
998373,2.57523
998374,2.57559
998375,2.57533
998376,2.57557
998377,2.62299
998378,2.68434
998379,2.68395
998380,2.68353
998381,2.68399
998382,2.68361
998383,2.68364
998384,2.68357
998385,2.68349
998386,2.77645
998387,2.79186
998388,2.79165
998389,2.79169
998390,2.79204
998391,2.792
998392,2.79228
998393,2.79204
998394,2.79205
998395,2.88386
998396,2.90102
998397,2.90081
998398,2.90057
998399,2.90062
998400,2.90054
998401,2.90039
998402,2.90009
998403,2.90305
998404,3.00888
998405,3.0094
998406,3.00965
998407,3.00936
998408,3.00905
998409,3.00915
998410,3.00925
998411,3.00932
998412,1.80104
998413,1.30196
998414,1.76866
998415,1.76305
998416,1.76151
998417,1.76126
998418,1.76107
998419,1.7607
998420,1.76068
998421,1.76094
998422,1.83399
998423,1.86225
998424,1.86224
998425,1.86148
998426,1.86164
998427,1.8616
998428,1.86152
998429,1.86169
998430,1.87924
998431,1.96192
998432,1.96157
998433,1.96179
998434,1.96192
998435,1.96213
998436,1.96165
998437,1.96188
998438,1.96163
998439,2.00168
998440,2.05971
998441,2.0593
998442,2.05936
998443,2.05918
998444,2.05982
998445,2.0599
998446,2.06002
998447,2.06003
998448,2.15172
998449,2.16004
998450,2.15983
998451,2.16009
998452,2.15985
998453,2.15997
998454,2.15993
998455,2.15938
998456,2.18345
998457,2.25937
998458,2.25957
998459,2.26004
998460,2.26003
998461,2.2596
998462,2.25952
998463,2.25952
998464,2.25966
998465,2.35658
998466,2.35846
998467,2.35963
998468,2.35879
998469,2.35851
998470,2.35891
998471,2.35853
998472,2.35873
998473,2.38286
998474,2.45831
998475,2.45813
998476,2.4582
998477,2.45831
998478,2.45813
998479,2.45842
998480,2.45795
998481,2.45784
998482,2.52963
998483,2.55719
998484,2.55721
998485,2.55694
998486,2.55664
998487,2.5569
998488,2.5569
998489,2.55664
998490,2.55711
998491,2.65609
998492,2.65654
998493,2.6558
998494,2.65589
998495,2.65582
998496,2.65592
998497,2.6558
998498,2.65523
998499,2.68426
998500,2.75437
998501,2.75408
998502,2.75393
998503,2.75411
998504,2.75435
998505,2.75419
998506,2.75498
998507,2.75479
998508,1.93452
998509,2.68941
998510,2.69035
998511,2.6904
998512,2.69021
998513,2.69014
998514,2.6902
998515,2.69034
998516,2.69769
998517,2.73877
998518,2.73894
998519,2.73861
998520,2.73858
998521,2.73868
998522,2.7386
998523,2.73866
998524,2.73841
998525,2.7758
998526,2.7865
998527,2.78613
998528,2.78583
998529,2.78594
998530,2.78565
998531,2.78535
998532,2.78525
998533,2.78869
998534,2.83398
998535,2.83373
998536,2.83364
998537,2.8337
998538,2.83349
998539,2.83372
998540,2.83362
998541,2.83344
998542,2.86758
998543,2.8816
998544,2.88159
998545,2.88165
998546,2.88152
998547,2.88136
998548,2.88098
998549,2.88106
998550,2.88338
998551,2.92967
998552,2.9298
998553,2.93077
998554,2.93121
998555,2.92995
998556,2.93007
998557,2.93021
998558,2.93013
998559,2.97231
998560,2.97953
998561,2.97871
998562,2.97891
998563,2.97855
998564,2.97849
998565,2.97822
998566,2.97819
998567,2.9879
998568,3.02735
998569,3.02666
998570,3.02641
998571,3.02618
998572,3.02598
998573,3.02585
998574,3.02498
998575,3.02488
998576,3.04354
998577,3.07472
998578,3.07377
998579,3.07329
998580,3.07335
998581,3.07301
998582,3.07292
998583,3.07272
998584,3.0728
998585,3.11855
998586,3.12168
998587,3.12159
998588,3.12157
998589,3.12142
998590,3.12106
998591,3.1208
998592,3.12083
998593,3.0177
998594,3.17051
998595,3.17015
998596,3.16976
998597,3.16991
998598,3.1698
998599,3.16924
998600,3.16886
998601,3.16894
998602,3.21562
998603,3.21755
998604,3.21735
998605,3.21668
998606,3.21671
998607,3.21675
998608,3.21636
998609,3.21602
998610,3.22955
998611,3.26464
998612,3.2647
998613,3.26468
998614,3.26414
998615,3.26385
998616,3.26371
998617,3.26333
998618,3.26314
998619,3.30333
998620,3.31118
998621,3.3111
998622,3.31063
998623,3.31038
998624,3.31049
998625,3.31004
998626,3.3099
998627,3.31631
998628,3.35836
998629,3.35838
998630,3.35775
998631,3.35717
998632,3.35679
998633,3.35672
998634,3.39212
998635,3.40528
998636,3.40443
998637,3.4041
998638,3.40417
998639,3.4036
998640,3.40356
998641,3.40357
998642,3.4019
998643,0.131163
998644,0.128177
998645,0.128098
998646,0.12815
998647,0.128082
998648,0.128127
998649,0.128203
998650,0.128247
998651,0.128269
998652,0.128257
998653,0.128217
998654,0.128195
998655,0.128256
998656,0.128168
998657,0.128216
998658,0.128001
998659,0.128277
998660,2.03168
998661,2.66372
998662,2.66368
998663,2.66365
998664,2.66335
998665,2.66361
998666,2.66336
998667,2.66326
998668,2.66686
998669,2.71107
998670,2.7112
998671,2.71088
998672,2.71067
998673,2.71056
998674,2.71054
998675,2.71056
998676,2.71039
998677,2.73786
998678,2.75738
998679,2.75723
998680,2.75763
998681,2.75708
998682,2.75713
998683,2.75756
998684,2.75744
998685,2.75757
998686,2.80584
998687,2.80542
998688,2.80492
998689,2.80476
998690,2.80485
998691,2.80468
998692,2.80465
998693,2.80441
998694,2.81894
998695,2.85177
998696,2.85143
998697,2.85152
998698,2.85128
998699,2.85141
998700,2.85132
998701,2.85112
998702,2.87045
998703,2.899
998704,2.89836
998705,2.89874
998706,2.89843
998707,2.89846
998708,2.89837
998709,2.89845
998710,2.90645
998711,2.94632
998712,2.94587
998713,2.94581
998714,2.94581
998715,2.94553
998716,2.94529
998717,2.94488
998718,2.94452
998719,2.95817
998720,2.99196
998721,2.99193
998722,2.99215
998723,2.99173
998724,2.99138
998725,2.99156
998726,2.99162
998727,2.99146
998728,3.02864
998729,3.039
998730,3.039
998731,3.03862
998732,3.03818
998733,3.0382
998734,3.03812
998735,3.03837
998736,3.03769
998737,3.08527
998738,3.08514
998739,3.08538
998740,3.08524
998741,3.0848
998742,3.08456
998743,3.08437
998744,3.08418
998745,2.99189
998746,3.13297
998747,3.13248
998748,3.13214
998749,3.13221
998750,3.13191
998751,3.13175
998752,3.13181
998753,3.13175
998754,3.17657
998755,3.17883
998756,3.17853
998757,3.17852
998758,3.17854
998759,3.17808
998760,3.17788
998761,3.17789
998762,3.18354
998763,3.22534
998764,3.22465
998765,3.22446
998766,3.22452
998767,3.22425
998768,3.2244
998769,3.2241
998770,3.22386
998771,3.25142
998772,3.27098
998773,3.27122
998774,3.27097
998775,3.27085
998776,3.27033
998777,3.26981
998778,3.2693
998779,3.26928
998780,3.3165
998781,3.31654
998782,3.31676
998783,3.31638
998784,3.31582
998785,3.31566
998786,3.31562
998787,3.31582
998788,3.33817
998789,3.36315
998790,3.36264
998791,3.36244
998792,3.3616
998793,3.36157
998794,3.36154
998795,3.36091
998796,3.36092
998797,2.17707
998798,0.12676
998799,0.127425
998800,0.127316
998801,0.127477
998802,0.127438
998803,0.127507
998804,0.127463
998805,0.127517
998806,0.127547
998807,0.127437
998808,0.127557
998809,0.127602
998810,0.127661
998811,0.127609
998812,0.127603
998813,0.127466
998814,0.127179
998815,2.58474
998816,2.66447
998817,2.66404
998818,2.6643
998819,2.66407
998820,2.66399
998821,2.664
998822,2.66418
998823,2.67624
998824,2.71174
998825,2.71156
998826,2.71154
998827,2.71178
998828,2.7113
998829,2.7114
998830,2.71177
998831,2.71153
998832,2.73972
998833,2.75902
998834,2.75923
998835,2.75918
998836,2.75894
998837,2.75889
998838,2.7591
998839,2.75889
998840,2.75887
998841,2.80245
998842,2.80665
998843,2.80634
998844,2.8064
998845,2.80626
998846,2.80582
998847,2.80591
998848,2.80598
998849,2.80598
998850,2.85338
998851,2.85347
998852,2.85376
998853,2.85367
998854,2.85343
998855,2.85312
998856,2.8531
998857,2.85339
998858,2.86956
998859,2.90098
998860,2.90073
998861,2.9007
998862,2.90046
998863,2.90026
998864,2.90007
998865,2.89993
998866,2.90002
998867,2.92957
998868,2.94751
998869,2.94725
998870,2.9472
998871,2.94696
998872,2.94716
998873,2.94665
998874,2.94681
998875,2.94658
998876,2.99175
998877,2.99383
998878,2.99371
998879,2.99393
998880,2.99377
998881,2.99363
998882,2.99372
998883,2.99346
998884,2.99644
998885,3.04064
998886,3.04019
998887,3.04022
998888,3.04066
998889,3.0403
998890,3.03986
998891,3.04021
998892,3.03973
998893,3.05878
998894,3.08707
998895,3.08695
998896,3.0866
998897,3.08673
998898,3.08623
998899,3.08631
998900,3.08651
998901,3.08673
998902,3.01499
998903,3.13299
998904,3.1336
998905,3.13377
998906,3.13374
998907,3.13389
998908,3.13404
998909,3.13414
998910,3.13377
998911,3.18056
998912,3.1807
998913,3.18053
998914,3.18049
998915,3.1806
998916,3.1805
998917,3.17995
998918,3.18
998919,3.19748
998920,3.22718
998921,3.22677
998922,3.22668
998923,3.22646
998924,3.22655
998925,3.22598
998926,3.2258
998927,3.22593
998928,3.26039
998929,3.27274
998930,3.27235
998931,3.27194
998932,3.27208
998933,3.27209
998934,3.27189
998935,3.2716
998936,3.2717
998937,3.31824
998938,3.31809
998939,3.31816
998940,3.31829
998941,3.3181
998942,3.31796
998943,3.31812
998944,3.31773
998945,3.32829
998946,3.36465
998947,3.36428
998948,3.36425
998949,3.36408
998950,3.36393
998951,3.36369
998952,3.36373
998953,3.36357
998954,2.01532
998955,0.126456
998956,0.126514
998957,0.126543
998958,0.126565
998959,0.126561
998960,0.126708
998961,0.126572
998962,0.126672
998963,0.126704
998964,0.12671
998965,0.126694
998966,0.126876
998967,0.126809
998968,0.126768
998969,0.126724
998970,0.125198
998971,0.123189
998972,2.62788
998973,2.62503
998974,2.62537
998975,2.62532
998976,2.62525
998977,2.62541
998978,2.62549
998979,2.62546
998980,2.65189
998981,2.67288
998982,2.67264
998983,2.67241
998984,2.67251
998985,2.67236
998986,2.67218
998987,2.67237
998988,2.6721
998989,2.71775
998990,2.71932
998991,2.71874
998992,2.71862
998993,2.71881
998994,2.71846
998995,2.7188
998996,2.71878
998997,2.71885
998998,2.76594
998999,2.76542
999000,2.76534
999001,2.76541
999002,2.76508
999003,2.76499
999004,2.76503
999005,2.76529
999006,2.77815
999007,2.81204
999008,2.81189
999009,2.8124
999010,2.81199
999011,2.81185
999012,2.81192
999013,2.81165
999014,2.81172
999015,2.82936
999016,2.85813
999017,2.85827
999018,2.85842
999019,2.85784
999020,2.85668
999021,2.85653
999022,2.85672
999023,2.85758
999024,2.88504
999025,2.9048
999026,2.90491
999027,2.90467
999028,2.90451
999029,2.9047
999030,2.90445
999031,2.90419
999032,2.90404
999033,2.94479
999034,2.95068
999035,2.95082
999036,2.95088
999037,2.95118
999038,2.95187
999039,2.95135
999040,2.95093
999041,2.95035
999042,2.99773
999043,2.99889
999044,2.99854
999045,2.99882
999046,2.99921
999047,2.99924
999048,2.99898
999049,2.9987
999050,3.01503
999051,3.04491
999052,3.04534
999053,3.04536
999054,3.04444
999055,3.04375
999056,3.04345
999057,3.04331
999058,3.04285
999059,2.96381
999060,3.09246
999061,3.09184
999062,3.09162
999063,3.09116
999064,3.09072
999065,3.09007
999066,3.09082
999067,3.09118
999068,3.13724
999069,3.13697
999070,3.1366
999071,3.13674
999072,3.13777
999073,3.1376
999074,3.1371
999075,3.13672
999076,3.14639
999077,3.18343
999078,3.18342
999079,3.18349
999080,3.18355
999081,3.1836
999082,3.18288
999083,3.18283
999084,3.18261
999085,3.20999
999086,3.2295
999087,3.23005
999088,3.22987
999089,3.22961
999090,3.22934
999091,3.22894
999092,3.22904
999093,3.22912
999094,3.26808
999095,3.27498
999096,3.27409
999097,3.27443
999098,3.27446
999099,3.27505
999100,3.27461
999101,3.27305
999102,3.27295
999103,3.31947
999104,3.31885
999105,3.31971
999106,3.32046
999107,3.32036
999108,3.32
999109,3.32004
999110,3.32006
999111,2.93981
999112,0.124587
999113,0.123735
999114,0.123534
999115,0.123391
999116,0.123353
999117,0.123458
999118,0.123379
999119,0.123493
999120,0.123483
999121,0.123326
999122,0.123372
999123,0.123299
999124,0.123364
999125,0.123341
999126,0.123338
999127,0.123961
999128,0.125057
999129,2.47482
999130,2.58685
999131,2.5856
999132,2.58482
999133,2.5848
999134,2.60153
999135,2.63066
999136,2.63071
999137,2.63074
999138,2.63051
999139,2.63029
999140,2.63004
999141,2.62984
999142,2.62989
999143,2.6708
999144,2.67582
999145,2.67562
999146,2.67552
999147,2.6752
999148,2.67488
999149,2.67522
999150,2.67539
999151,2.67894
999152,2.72139
999153,2.72118
999154,2.72085
999155,2.72102
999156,2.72127
999157,2.72133
999158,2.72103
999159,2.72093
999160,2.72886
999161,2.7666
999162,2.76652
999163,2.7665
999164,2.76643
999165,2.7664
999166,2.76606
999167,2.76564
999168,2.76545
999169,2.80589
999170,2.81164
999171,2.81201
999172,2.8118
999173,2.81179
999174,2.81158
999175,2.8116
999176,2.81151
999177,2.81622
999178,2.85679
999179,2.85688
999180,2.8568
999181,2.85682
999182,2.85674
999183,2.85663
999184,2.8567
999185,2.8566
999186,2.88517
999187,2.90234
999188,2.90194
999189,2.90208
999190,2.90187
999191,2.90218
999192,2.90203
999193,2.90175
999194,2.90173
999195,2.94746
999196,2.94733
999197,2.9472
999198,2.94747
999199,2.94694
999200,2.94673
999201,2.9469
999202,2.94693
999203,2.96435
999204,2.99265
999205,2.99264
999206,2.99254
999207,2.99232
999208,2.99235
999209,2.99223
999210,2.9922
999211,2.99193
999212,3.04239
999213,3.03838
999214,3.03823
999215,3.03838
999216,3.03829
999217,3.03767
999218,3.03786
999219,3.03756
999220,3.04396
999221,3.08284
999222,3.08301
999223,3.08305
999224,3.08304
999225,3.08274
999226,3.08255
999227,3.08275
999228,3.08294
999229,3.11463
999230,3.1286
999231,3.12857
999232,3.12834
999233,3.12789
999234,3.12725
999235,3.12731
999236,3.12675
999237,3.12689
999238,3.17335
999239,3.17291
999240,3.17337
999241,3.17318
999242,3.17239
999243,3.1724
999244,3.17236
999245,3.17207
999246,3.19604
999247,3.21799
999248,3.21722
999249,3.21782
999250,3.21799
999251,3.21735
999252,3.21703
999253,3.21676
999254,3.21673
999255,3.26139
999256,3.26227
999257,3.26257
999258,3.26193
999259,3.26218
999260,3.26175
999261,3.26181
999262,3.26173
999263,3.08913
999264,0.128386
999265,0.12469
999266,0.124807
999267,0.124732
999268,0.124616
999269,0.124752
999270,0.124737
999271,0.124919
999272,0.124663
999273,0.124919
999274,0.124752
999275,0.124787
999276,0.124777
999277,0.124749
999278,0.124939
999279,0.1248
999280,0.121657
999281,1.82479
999282,2.55948
999283,2.55932
999284,2.55926
999285,2.55938
999286,2.55958
999287,2.55928
999288,2.55916
999289,2.55989
999290,2.60543
999291,2.60509
999292,2.60514
999293,2.60548
999294,2.60479
999295,2.60475
999296,2.60477
999297,2.60513
999298,2.62445
999299,2.65078
999300,2.65085
999301,2.65066
999302,2.65085
999303,2.6507
999304,2.65074
999305,2.65075
999306,2.6504
999307,2.68364
999308,2.69648
999309,2.69613
999310,2.6961
999311,2.69591
999312,2.69581
999313,2.69601
999314,2.6961
999315,2.69605
999316,2.74191
999317,2.74208
999318,2.74211
999319,2.74176
999320,2.7421
999321,2.74187
999322,2.74181
999323,2.74164
999324,2.76637
999325,2.78753
999326,2.78761
999327,2.78751
999328,2.78738
999329,2.78756
999330,2.78745
999331,2.78719
999332,2.78735
999333,2.83218
999334,2.8329
999335,2.8329
999336,2.83301
999337,2.83277
999338,2.83284
999339,2.83267
999340,2.83262
999341,2.83745
999342,2.87842
999343,2.8785
999344,2.87857
999345,2.87826
999346,2.87822
999347,2.87836
999348,2.87841
999349,2.8784
999350,2.92039
999351,2.92416
999352,2.92395
999353,2.92382
999354,2.92382
999355,2.92368
999356,2.92398
999357,2.92375
999358,2.95103
999359,2.96941
999360,2.96933
999361,2.96908
999362,2.96895
999363,2.96906
999364,2.96921
999365,2.96902
999366,2.96887
999367,3.01446
999368,3.01546
999369,3.01494
999370,3.01461
999371,3.01486
999372,3.01487
999373,3.01495
999374,3.01467
999375,3.02598
999376,3.06056
999377,3.06014
999378,3.06031
999379,3.06013
999380,3.06047
999381,3.06033
999382,3.06039
999383,3.06036
999384,3.0919
999385,3.10685
999386,3.10633
999387,3.10653
999388,3.10627
999389,3.10607
999390,3.10585
999391,3.10599
999392,3.10566
999393,3.13362
999394,3.15131
999395,3.15103
999396,3.15099
999397,3.15095
999398,3.15093
999399,3.15098
999400,3.15096
999401,3.15115
999402,3.1964
999403,3.19626
999404,3.1963
999405,3.19579
999406,3.19591
999407,3.19582
999408,3.19545
999409,3.19553
999410,3.21312
999411,3.24099
999412,3.24082
999413,3.24107
999414,3.24061
999415,3.24056
999416,3.24039
999417,3.2402
999418,3.23981
999419,1.52025
999420,0.121571
999421,0.121762
999422,0.121647
999423,0.121635
999424,0.121759
999425,0.12164
999426,0.121684
999427,0.121687
999428,0.121698
999429,0.121593
999430,0.121639
999431,0.12164
999432,0.121743
999433,0.121714
999434,0.121726
999435,0.121651
999436,1.27223
999437,3.00086
999438,3.00137
999439,3.00094
999440,3.0008
999441,3.00082
999442,3.0012
999443,3.00118
999444,3.0009
999445,3.01834
999446,3.04583
999447,3.04603
999448,3.04574
999449,3.04578
999450,3.04567
999451,3.04602
999452,3.04549
999453,3.04555
999454,3.07732
999455,3.09093
999456,3.09053
999457,3.09069
999458,3.09041
999459,3.09025
999460,3.09036
999461,3.09009
999462,3.09002
999463,3.13558
999464,3.13547
999465,3.13516
999466,3.13523
999467,3.1348
999468,3.13461
999469,3.13469
999470,3.13408
999471,3.14071
999472,3.17958
999473,3.17963
999474,3.17952
999475,3.17952
999476,3.17944
999477,3.17914
999478,3.17913
999479,3.17892
999480,3.21044
999481,3.22411
999482,3.22404
999483,3.22354
999484,3.22342
999485,3.22337
999486,3.22304
999487,3.22298
999488,3.22296
999489,3.26841
999490,3.26811
999491,3.26807
999492,3.26753
999493,3.26749
999494,3.26738
999495,3.26734
999496,3.26723
999497,3.27111
999498,3.31176
999499,3.31164
999500,3.31149
999501,3.31171
999502,3.31196
999503,3.31216
999504,3.31214
999505,3.31155
999506,3.32974
999507,3.356
999508,3.3561
999509,3.3563
999510,3.35631
999511,3.35612
999512,3.35618
999513,3.35594
999514,3.35619
999515,3.4011
999516,3.40091
999517,3.40016
999518,3.39975
999519,3.39988
999520,3.39921
999521,3.39902
999522,3.39921
999523,3.40181
999524,3.44422
999525,3.44384
999526,3.44366
999527,3.4435
999528,3.44316
999529,3.44294
999530,3.44331
999531,3.44299
999532,2.7113
999533,0.121163
999534,0.120786
999535,0.120825
999536,0.120851
999537,0.120881
999538,0.120952
999539,0.120979
999540,0.120946
999541,0.121002
999542,0.120904
999543,0.121
999544,0.121039
999545,0.121004
999546,0.121063
999547,0.121065
999548,0.121048
999549,0.121341
999550,2.18361
999551,2.99655
999552,2.9962
999553,2.99573
999554,2.99564
999555,2.99546
999556,2.99501
999557,2.995
999558,2.99505
999559,3.02469
999560,3.04041
999561,3.04018
999562,3.03988
999563,3.04012
999564,3.04001
999565,3.04021
999566,3.0399
999567,3.03971
999568,3.08381
999569,3.08483
999570,3.0852
999571,3.08494
999572,3.0848
999573,3.08448
999574,3.08453
999575,3.08448
999576,3.08461
999577,3.12929
999578,3.12913
999579,3.12886
999580,3.12876
999581,3.1287
999582,3.12874
999583,3.12874
999584,3.12869
999585,3.13838
999586,3.17364
999587,3.17357
999588,3.1738
999589,3.17346
999590,3.17383
999591,3.1731
999592,3.17322
999593,3.17334
999594,3.21145
999595,3.21772
999596,3.21764
999597,3.21758
999598,3.21737
999599,3.21716
999600,3.21746
999601,3.21712
999602,3.21665
999603,3.2558
999604,3.262
999605,3.26201
999606,3.26177
999607,3.26174
999608,3.26163
999609,3.26095
999610,3.2614
999611,3.26104
999612,3.30563
999613,3.30562
999614,3.30541
999615,3.30508
999616,3.30473
999617,3.30515
999618,3.30507
999619,3.30469
999620,3.31485
999621,3.34967
999622,3.34931
999623,3.34907
999624,3.34886
999625,3.34913
999626,3.34841
999627,3.34862
999628,3.34854
999629,3.37429
999630,3.3932
999631,3.39309
999632,3.39256
999633,3.39193
999634,3.39192
999635,3.39328
999636,3.43698
999637,3.43669
999638,3.43684
999639,3.4368
999640,3.43633
999641,3.43622
999642,3.43567
999643,3.43577
999644,2.52533
999645,0.120773
999646,0.120871
999647,0.120804
999648,0.120856
999649,0.12089
999650,0.120948
999651,0.120843
999652,0.120892
999653,0.120933
999654,0.120895
999655,0.120964
999656,0.121036
999657,0.121062
999658,0.120914
999659,0.120995
999660,0.120866
999661,0.120222
999662,2.99269
999663,2.98494
999664,2.98423
999665,2.98418
999666,2.98446
999667,2.98425
999668,2.98419
999669,2.98422
999670,2.99456
999671,3.02902
999672,3.02903
999673,3.0288
999674,3.0287
999675,3.02883
999676,3.02905
999677,3.02864
999678,3.02837
999679,3.05808
999680,3.07377
999681,3.0737
999682,3.07396
999683,3.07363
999684,3.0734
999685,3.07329
999686,3.07295
999687,3.07279
999688,3.11818
999689,3.11782
999690,3.1179
999691,3.11772
999692,3.11777
999693,3.11768
999694,3.11741
999695,3.11782
999696,3.12417
999697,3.16254
999698,3.16263
999699,3.16225
999700,3.16216
999701,3.16211
999702,3.16259
999703,3.16191
999704,3.16167
999705,3.18439
999706,3.20637
999707,3.20653
999708,3.20641
999709,3.20648
999710,3.20633
999711,3.2062
999712,3.20569
999713,3.20582
999714,3.25054
999715,3.25036
999716,3.25026
999717,3.25025
999718,3.25039
999719,3.25051
999720,3.24993
999721,3.25
999722,3.26812
999723,3.2944
999724,3.29438
999725,3.29449
999726,3.29423
999727,3.29401
999728,3.29356
999729,3.2935
999730,3.2934
999731,3.33245
999732,3.33806
999733,3.33841
999734,3.3382
999735,3.33795
999736,3.33804
999737,3.33816
999738,3.33827
999739,3.33792
999740,3.38259
999741,3.38249
999742,3.3824
999743,3.3822
999744,3.38179
999745,3.38189
999746,3.38175
999747,3.38165
999748,3.40837
999749,3.42589
999750,3.42621
999751,3.4261
999752,3.42626
999753,3.4259
999754,3.42535
999755,3.42561
999756,3.42598
999757,1.98891
999758,0.120192
999759,0.120014
999760,0.119895
999761,0.120043
999762,0.119935
999763,0.120026
999764,0.120128
999765,0.120016
999766,0.120091
999767,0.120077
999768,0.120107
999769,0.12014
999770,0.120216
999771,0.120132
999772,0.120154
999773,0.119978
999774,0.907116
999775,2.97714
999776,2.97608
999777,2.97575
999778,2.97564
999779,2.97543
999780,2.97569
999781,2.97544
999782,2.9755
999783,3.0022
999784,3.02055
999785,3.02067
999786,3.02052
999787,3.02049
999788,3.02038
999789,3.02041
999790,3.02026
999791,3.02039
999792,3.0654
999793,3.06563
999794,3.06559
999795,3.06543
999796,3.06573
999797,3.06566
999798,3.06544
999799,3.06573
999800,3.07566
999801,3.11072
999802,3.11071
999803,3.11084
999804,3.11074
999805,3.11064
999806,3.11058
999807,3.11042
999808,3.1102
999809,3.1379
999810,3.15509
999811,3.15532
999812,3.15544
999813,3.15507
999814,3.15474
999815,3.15452
999816,3.15465
999817,3.15489
999818,3.19968
999819,3.1996
999820,3.19991
999821,3.19935
999822,3.19926
999823,3.19926
999824,3.1997
999825,3.1994
999826,3.19923
999827,3.24411
999828,3.2443
999829,3.24438
999830,3.24363
999831,3.24377
999832,3.24392
999833,3.24353
999834,3.24358
999835,3.25304
999836,3.28839
999837,3.28804
999838,3.28788
999839,3.28777
999840,3.28777
999841,3.28798
999842,3.28787
999843,3.28714
999844,3.31522
999845,3.33227
999846,3.33219
999847,3.33227
999848,3.33206
999849,3.33206
999850,3.33205
999851,3.33176
999852,3.3316
999853,3.37662
999854,3.37646
999855,3.37639
999856,3.37614
999857,3.3759
999858,3.37631
999859,3.37601
999860,3.37576
999861,3.38176
999862,3.42088
999863,3.42065
999864,3.42095
999865,3.42066
999866,3.42014
999867,3.42017
999868,3.4199
999869,3.41975
999870,1.97504
999871,0.119822
999872,0.119784
999873,0.119681
999874,0.119734
999875,0.119816
999876,0.119576
999877,0.119724
999878,0.119684
999879,0.119714
999880,0.11976
999881,0.11979
999882,0.1197
999883,0.119899
999884,0.119733
999885,0.11976
999886,0.119695
999887,0.119887
999888,2.96435
999889,2.96371
999890,2.96387
999891,2.96374
999892,2.96335
999893,2.96291
999894,2.96315
999895,2.96315
999896,2.97448
999897,3.00813
999898,3.00845
999899,3.00807
999900,3.0083
999901,3.00824
999902,3.00817
999903,3.00826
999904,3.00831
999905,3.0426
999906,3.05303
999907,3.0529
999908,3.05266
999909,3.05249
999910,3.05238
999911,3.05224
999912,3.05225
999913,3.05178
999914,3.09691
999915,3.09728
999916,3.09688
999917,3.09695
999918,3.09693
999919,3.09648
999920,3.09624
999921,3.09641
999922,3.10256
999923,3.14146
999924,3.14124
999925,3.14108
999926,3.14115
999927,3.1412
999928,3.14141
999929,3.14157
999930,3.14141
999931,3.16099
999932,3.18655
999933,3.18623
999934,3.18594
999935,3.18599
999936,3.18555
999937,3.18568
999938,3.18581
999939,3.18538
999940,3.22929
999941,3.23017
999942,3.23016
999943,3.23006
999944,3.22987
999945,3.22976
999946,3.22968
999947,3.22955
999948,3.23095
999949,3.27459
999950,3.27447
999951,3.27405
999952,3.27411
999953,3.27357
999954,3.2737
999955,3.27391
999956,3.27359
999957,3.28763
999958,3.31819
999959,3.3181
999960,3.31828
999961,3.31819
999962,3.31807
999963,3.31815
999964,3.31792
999965,3.31777
999966,3.34501
999967,3.36214
999968,3.36201
999969,3.36211
999970,3.36228
999971,3.36201
999972,3.36167
999973,3.36165
999974,3.36138
999975,3.3802
999976,3.40579
999977,3.40558
999978,3.40566
999979,3.4054
999980,3.40535
999981,3.40506
999982,3.40579
999983,3.40565
999984,0.645242
999985,0.119844
999986,0.119459
999987,0.119547
999988,0.119553
999989,0.119407
999990,0.119446
999991,0.119448
999992,0.119662
999993,0.119559
999994,0.119547
999995,0.119671
999996,0.119672
999997,0.119595
999998,0.119613
999999,0.119571
